"District","Year","Observed","Predicted"
22,1997,230.2,163.708571428569
22,1998,210.2,167.263891625614
22,1999,190.3,170.819211822658
22,2000,170.7,174.374532019702
22,2001,173.6,177.929852216747
22,2002,151.2,181.485172413792
22,2003,154,185.040492610836
22,2004,134.6,188.59581280788
22,2005,207.8,192.151133004924
22,2006,209.7,195.706453201969
22,2007,178.6,199.261773399014
22,2008,164.9,202.817093596058
22,2009,163.6,206.372413793102
22,2010,155.9,209.927733990146
22,2011,269.6,213.483054187192
22,2012,110.3,217.038374384236
22,2013,292.9,220.59369458128
22,2014,214.8,224.149014778324
22,2015,225.1,227.704334975369
22,2016,153.4,231.259655172414
22,2017,207.6,234.814975369458
22,2018,298.1,238.370295566502
22,2019,323.5,241.925615763546
22,2020,449.9,245.480935960591
22,2021,330.2,249.036256157636
22,2022,117.5,252.59157635468
22,2023,176.2,256.146896551724
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
22,NA,NA,NA
23,1995,210.3,107.809655172413
23,1996,87.5,109.369064039408
23,1997,142.1,110.928472906403
23,1998,96.5,112.487881773398
23,1999,156.7,114.047290640393
23,2000,73.8,115.606699507389
23,2001,134.4,117.166108374384
23,2002,63.9,118.725517241379
23,2003,56.9,120.284926108374
23,2004,86.8,121.844334975369
23,2005,82.6,123.403743842364
23,2006,158.5,124.963152709359
23,2007,132.8,126.522561576355
23,2008,108.3,128.08197044335
23,2009,73,129.641379310345
23,2010,195.1,131.20078817734
23,2011,149.1,132.760197044335
23,2012,68.5,134.31960591133
23,2013,186.5,135.879014778326
23,2014,172.9,137.438423645321
23,2015,209.2,138.997832512316
23,2016,112.8,140.557241379311
23,2017,86.9,142.116650246306
23,2018,132.5,143.676059113301
23,2019,125.8,145.235467980297
23,2020,209.1,146.794876847292
23,2021,124.7,148.354285714287
23,2022,87,149.913694581282
23,2023,235.4,151.473103448277
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
23,NA,NA,NA
24,1995,618.1,171.8124137931
24,1996,37.8,170.374334975366
24,1997,138.3,168.936256157633
24,1998,166.4,167.498177339899
24,1999,98.8,166.060098522165
24,2000,121.8,164.622019704432
24,2001,134.7,163.183940886698
24,2002,154.2,161.745862068964
24,2003,91.4,160.30778325123
24,2004,98.9,158.869704433497
24,2005,135.9,157.431625615763
24,2006,188.4,155.993546798029
24,2007,110.5,154.555467980295
24,2008,101.9,153.117389162562
24,2009,57.1,151.679310344828
24,2010,144.1,150.241231527094
24,2011,178.9,148.80315270936
24,2012,71.7,147.365073891627
24,2013,150.6,145.926995073893
24,2014,209,144.488916256159
24,2015,137,143.050837438425
24,2016,135,141.612758620692
24,2017,98.9,140.174679802958
24,2018,167,138.736600985224
24,2019,229.7,137.29852216749
24,2020,220.2,135.860443349757
24,2021,114.6,134.422364532023
24,2022,117.9,132.984285714289
24,2023,169.9,131.546206896556
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
24,NA,NA,NA
25,1995,117.8,41.6068965517234
25,1996,26,43.3559113300489
25,1997,45.2,45.104926108374
25,1998,85.3,46.8539408866991
25,1999,105,48.6029556650242
25,2000,56.5,50.3519704433493
25,2001,68.8,52.1009852216748
25,2002,52.2,53.8499999999999
25,2003,17,55.599014778325
25,2004,8.6,57.3480295566501
25,2005,0,59.0970443349752
25,2006,61.3,60.8460591133007
25,2007,13,62.5950738916258
25,2008,8.8,64.3440886699509
25,2009,33.2,66.093103448276
25,2010,48.2,67.8421182266011
25,2011,125.1,69.5911330049266
25,2012,13.3,71.3401477832517
25,2013,33.6,73.0891625615768
25,2014,195.3,74.8381773399019
25,2015,126.6,76.587192118227
25,2016,48.8,78.3362068965525
25,2017,1.2,80.0852216748776
25,2018,86.8,81.8342364532027
25,2019,44.7,83.5832512315278
25,2020,223.2,85.3322660098529
25,2021,77,87.0812807881784
25,2022,29.8,88.8302955665035
25,2023,164.4,90.5793103448286
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
25,NA,NA,NA
26,1995,742.2,187.726206896548
26,1996,4.2,183.606108374381
26,1997,110.9,179.486009852213
26,1998,122.6,175.365911330047
26,1999,137.5,171.24581280788
26,2000,88.4,167.125714285712
26,2001,411.2,163.005615763544
26,2002,76.1,158.885517241377
26,2003,15.6,154.765418719211
26,2004,88.9,150.645320197043
26,2005,79.6,146.525221674876
26,2006,105.5,142.405123152708
26,2007,50.3,138.285024630542
26,2008,91.9,134.164926108375
26,2009,98.6,130.044827586207
26,2010,141.8,125.92472906404
26,2011,109,121.804630541874
26,2012,0,117.684532019706
26,2013,76.4,113.564433497539
26,2014,155,109.444334975371
26,2015,83.9,105.324236453203
26,2016,109.7,101.204137931038
26,2017,34.3,97.08403940887
26,2018,184.7,92.9639408867024
26,2019,148.5,88.8438423645348
26,2020,224.3,84.723743842369
26,2021,173.5,80.6036453202014
26,2022,57.1,76.4835467980338
26,2023,49.6,72.3634482758662
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
26,NA,NA,NA
27,1995,448.3,151.410344827584
27,1996,72,151.527093596057
27,1997,164,151.64384236453
27,1998,135.5,151.760591133003
27,1999,85.4,151.877339901476
27,2000,83.3,151.994088669949
27,2001,141.6,152.110837438422
27,2002,104.4,152.227586206895
27,2003,85.2,152.344334975368
27,2004,142.9,152.461083743841
27,2005,105.6,152.577832512315
27,2006,243.4,152.694581280788
27,2007,153.7,152.811330049261
27,2008,115,152.928078817734
27,2009,58.7,153.044827586207
27,2010,125.7,153.16157635468
27,2011,166.1,153.278325123153
27,2012,139.7,153.395073891626
27,2013,136.3,153.511822660099
27,2014,309.7,153.628571428572
27,2015,203.8,153.745320197045
27,2016,142.1,153.862068965518
27,2017,121.7,153.978817733991
27,2018,192.1,154.095566502465
27,2019,137.3,154.212315270938
27,2020,197.5,154.329064039411
27,2021,65.7,154.445812807884
27,2022,111.3,154.562561576357
27,2023,250.3,154.67931034483
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
27,NA,NA,NA
28,1995,107.3,27.7399999999989
28,1996,2.9,30.2433004926097
28,1997,13.3,32.7466009852205
28,1998,6.6,35.2499014778314
28,1999,119.2,37.7532019704422
28,2000,45.1,40.256502463053
28,2001,33.4,42.7598029556639
28,2002,30.3,45.2631034482747
28,2003,25.6,47.7664039408855
28,2004,51.8,50.2697044334973
28,2005,50.2,52.7730049261081
28,2006,146.4,55.2763054187189
28,2007,36.9,57.7796059113298
28,2008,27.5,60.2829064039406
28,2009,39.6,62.7862068965514
28,2010,21.3,65.2895073891623
28,2011,60.1,67.7928078817731
28,2012,0,70.2961083743839
28,2013,42.1,72.7994088669948
28,2014,56.2,75.3027093596056
28,2015,69.9,77.8060098522164
28,2016,49,80.3093103448282
28,2017,46.4,82.812610837439
28,2018,154,85.3159113300499
28,2019,61.6,87.8192118226607
28,2020,200.5,90.3225123152715
28,2021,150.4,92.8258128078824
28,2022,76.7,95.3291133004932
28,2023,96.5,97.832413793104
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
28,NA,NA,NA
29,1995,197.8,61.5751724137918
29,1996,11.1,62.0099507389151
29,1997,47.7,62.4447290640383
29,1998,61.3,62.8795073891615
29,1999,143.5,63.3142857142848
29,2000,64.4,63.749064039408
29,2001,47.5,64.1838423645313
29,2002,73.2,64.6186206896544
29,2003,10.4,65.0533990147777
29,2004,54.7,65.488177339901
29,2005,27.5,65.9229556650242
29,2006,130.1,66.3577339901474
29,2007,15.5,66.7925123152706
29,2008,17,67.2272906403939
29,2009,5.5,67.6620689655172
29,2010,45.2,68.0968472906404
29,2011,78.2,68.5316256157636
29,2012,22.2,68.9664039408868
29,2013,57,69.4011822660101
29,2014,97.5,69.8359605911334
29,2015,88.9,70.2707389162565
29,2016,21,70.7055172413798
29,2017,10,71.140295566503
29,2018,111,71.5750738916263
29,2019,107,72.0098522167494
29,2020,220.4,72.4446305418727
29,2021,65.1,72.879408866996
29,2022,25.7,73.3141871921192
29,2023,105.8,73.7489655172425
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
29,NA,NA,NA
30,1995,101.3,41.6365517241375
30,1996,24.8,44.319901477832
30,1997,36.1,47.0032512315265
30,1998,70.9,49.686600985221
30,1999,149.3,52.3699507389156
30,2000,54.1,55.0533004926101
30,2001,86.9,57.7366502463046
30,2002,68.1,60.4199999999992
30,2003,26.7,63.1033497536946
30,2004,14,65.7866995073891
30,2005,34.5,68.4700492610837
30,2006,136.4,71.1533990147782
30,2007,13.5,73.8367487684727
30,2008,26.2,76.5200985221672
30,2009,68,79.2034482758618
30,2010,41.1,81.8867980295563
30,2011,108.1,84.5701477832517
30,2012,7.4,87.2534975369463
30,2013,68.3,89.9368472906408
30,2014,92.5,92.6201970443353
30,2015,69.4,95.3035467980299
30,2016,34.9,97.9868965517244
30,2017,47.6,100.670246305419
30,2018,145.4,103.353596059113
30,2019,92.7,106.036945812809
30,2020,285.9,108.720295566503
30,2021,245,111.403645320198
30,2022,63.1,114.086995073892
30,2023,84.7,116.770344827587
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
30,NA,NA,NA
